event_id,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets
211399,TCP,24.0,1.0,1.0,0.0,0.0
211421,TCP,95111.0,1.0,1.0,0.0,0.0
211444,TCP,6968368.0,6.0,7.0,1084.0,394.0
211445,TCP,112100757.0,14.0,13.0,839.0,896.0
211447,TCP,112132730.0,14.0,13.0,702.0,1001.0
211479,UDP,61439.0,1.0,1.0,41.0,236.0
211484,UDP,198242.0,2.0,2.0,80.0,232.0
211486,UDP,215168.0,1.0,1.0,51.0,143.0
211508,TCP,67407522.0,59.0,81.0,7536.0,51209.0
211538,UDP,155417.0,2.0,2.0,76.0,282.0
211540,UDP,251.0,2.0,2.0,78.0,288.0
211545,UDP,37896546.0,2.0,2.0,97.0,129.0
211563,TCP,66299.0,2.0,1.0,38.0,6.0
211565,UDP,0.0,2.0,0.0,124.0,0.0
211574,TCP,415027.0,12.0,8.0,501.0,3788.0
211575,TCP,413850.0,12.0,7.0,501.0,3788.0
211583,UDP,120366.0,1.0,1.0,51.0,210.0
211590,UDP,51313.0,2.0,2.0,84.0,204.0
211602,UDP,51444.0,2.0,2.0,84.0,228.0
211611,TCP,84.0,1.0,1.0,0.0,0.0
211615,TCP,70.0,2.0,0.0,12.0,0.0
211618,TCP,31.0,2.0,0.0,12.0,0.0
211636,UDP,149700.0,2.0,2.0,64.0,270.0
211637,UDP,92142.0,2.0,2.0,70.0,180.0
211645,TCP,119068443.0,25.0,19.0,2622.0,4776.0
211647,TCP,5080452.0,3.0,1.0,0.0,0.0
211658,TCP,534620.0,14.0,10.0,531.0,4189.0
211664,UDP,50814.0,2.0,2.0,90.0,172.0
211680,UDP,93025.0,1.0,1.0,49.0,100.0
211708,UDP,31247.0,2.0,2.0,102.0,222.0
211710,TCP,5842704.0,12.0,8.0,3082.0,4885.0
211713,UDP,30802.0,2.0,2.0,76.0,178.0
211753,UDP,1637.0,2.0,2.0,88.0,216.0
211762,UDP,25211.0,2.0,2.0,74.0,288.0
211781,UDP,92188.0,2.0,2.0,72.0,152.0
211783,TCP,5446495.0,9.0,5.0,348.0,3269.0
211785,TCP,3212310.0,11.0,10.0,727.0,6114.0
211790,TCP,32209.0,3.0,2.0,205.0,12.0
211822,TCP,1415816.0,8.0,7.0,779.0,3571.0
211828,UDP,179.0,2.0,2.0,60.0,230.0
211834,UDP,472.0,1.0,1.0,51.0,136.0
211853,UDP,30677.0,1.0,1.0,52.0,120.0
211859,UDP,23792.0,1.0,1.0,47.0,103.0
211860,UDP,31829005.0,2.0,2.0,98.0,130.0
211877,TCP,6093531.0,3.0,1.0,12.0,0.0
211896,TCP,130890.0,3.0,4.0,428.0,2266.0
211904,TCP,76767530.0,19.0,15.0,1628.0,4942.0
211917,TCP,15936580.0,10.0,10.0,751.0,4193.0
211927,UDP,23835.0,1.0,1.0,64.0,112.0
211928,UDP,60237.0,1.0,1.0,58.0,186.0
211932,UDP,145073.0,2.0,2.0,70.0,246.0
211937,UDP,31354.0,2.0,2.0,76.0,108.0
211944,TCP,5492060.0,3.0,1.0,0.0,0.0
211945,TCP,54809475.0,9.0,9.0,432.0,1811.0
211947,TCP,836000.0,8.0,8.0,958.0,4719.0
211958,UDP,31219.0,2.0,2.0,70.0,326.0
211962,UDP,1921.0,1.0,1.0,49.0,110.0
211964,UDP,24254.0,1.0,1.0,46.0,128.0
211972,TCP,34666.0,5.0,2.0,3553.0,12.0
211977,UDP,31194.0,4.0,4.0,116.0,1012.0
211981,UDP,23998.0,2.0,2.0,78.0,184.0
212000,UDP,24188.0,2.0,2.0,78.0,152.0
212012,UDP,55156.0,2.0,2.0,76.0,146.0
212019,UDP,83288.0,1.0,1.0,49.0,124.0
212034,TCP,41.0,1.0,1.0,0.0,0.0
212042,UDP,46960.0,2.0,2.0,64.0,276.0
212047,TCP,515711.0,14.0,9.0,525.0,4566.0
212050,TCP,117686474.0,15.0,17.0,2408.0,4967.0
212058,UDP,53952.0,2.0,2.0,70.0,286.0
212072,TCP,70811821.0,16.0,18.0,1030.0,7675.0
212091,UDP,54191.0,2.0,2.0,56.0,236.0
212096,UDP,49116.0,1.0,1.0,44.0,72.0
212099,UDP,30882.0,1.0,1.0,86.0,167.0
212103,UDP,23716.0,1.0,1.0,55.0,71.0
212111,UDP,46537.0,1.0,1.0,43.0,149.0
212120,UDP,247.0,2.0,2.0,66.0,316.0
212131,TCP,115975207.0,16.0,14.0,432.0,2052.0
212153,TCP,999748.0,1.0,1.0,6.0,247.0
212170,TCP,83.0,1.0,1.0,6.0,6.0
212179,TCP,3.0,2.0,0.0,31.0,0.0
212189,TCP,236.0,2.0,0.0,0.0,0.0
212198,TCP,3.0,2.0,0.0,0.0,0.0
212213,TCP,60332287.0,15.0,12.0,875.0,3210.0
212214,TCP,61.0,2.0,0.0,12.0,0.0
212215,TCP,35.0,2.0,0.0,12.0,0.0
212223,TCP,153.0,2.0,0.0,12.0,0.0
212227,TCP,23453.0,1.0,1.0,6.0,6.0
212230,UDP,31263.0,2.0,2.0,66.0,98.0
212236,TCP,1102.0,2.0,0.0,0.0,0.0
212247,TCP,103.0,2.0,0.0,12.0,0.0
212253,UDP,78516.0,1.0,1.0,65.0,158.0
212262,UDP,156.0,2.0,2.0,116.0,212.0
212286,TCP,371.0,2.0,0.0,37.0,0.0
212317,TCP,30126810.0,15.0,12.0,854.0,14046.0
212321,TCP,3.0,1.0,1.0,6.0,6.0
212323,TCP,29.0,1.0,1.0,6.0,6.0
212336,TCP,27.0,1.0,1.0,6.0,6.0
212343,TCP,21.0,1.0,1.0,6.0,6.0
212344,TCP,52.0,1.0,1.0,6.0,6.0
212363,TCP,35.0,1.0,1.0,6.0,6.0
212368,TCP,23.0,1.0,1.0,6.0,6.0
212375,TCP,36745.0,1.0,1.0,0.0,0.0
212385,TCP,27.0,1.0,1.0,6.0,6.0
212415,TCP,117684302.0,23.0,18.0,2555.0,1613.0
212432,UDP,119955.0,4.0,2.0,136.0,248.0
212436,UDP,221.0,2.0,2.0,72.0,270.0
212446,UDP,73140197.0,8.0,6.0,272.0,912.0
212453,UDP,100885875.0,2.0,2.0,100.0,214.0
212457,UDP,11410262.0,2.0,2.0,102.0,262.0
212484,UDP,194.0,2.0,2.0,90.0,164.0
212489,UDP,117.0,2.0,2.0,78.0,110.0
212524,UDP,163.0,2.0,2.0,72.0,136.0
212543,UDP,46247.0,1.0,1.0,41.0,76.0
212545,TCP,505.0,3.0,1.0,43.0,6.0
212548,TCP,6.0,1.0,1.0,6.0,6.0
212551,UDP,26665.0,2.0,2.0,68.0,276.0
212553,TCP,117438839.0,10.0,13.0,1317.0,2711.0
212573,TCP,11055247.0,10.0,11.0,2440.0,7125.0
212579,TCP,117090906.0,16.0,14.0,717.0,289.0
212620,TCP,5424075.0,3.0,1.0,12.0,0.0
212631,UDP,134011.0,4.0,2.0,156.0,260.0
212638,TCP,5038937.0,5.0,1.0,135.0,46.0
212643,TCP,5037900.0,5.0,1.0,135.0,46.0
212669,TCP,5146093.0,4.0,4.0,465.0,739.0
212678,UDP,192.0,2.0,2.0,72.0,270.0
212680,UDP,24051.0,2.0,2.0,110.0,222.0
212688,UDP,85019.0,4.0,2.0,112.0,476.0
212695,TCP,21.0,1.0,1.0,6.0,6.0
212702,TCP,54.0,2.0,1.0,31.0,6.0
212707,TCP,73.0,1.0,1.0,6.0,6.0
212733,TCP,37792.0,2.0,0.0,12.0,0.0
212753,TCP,4.0,2.0,0.0,12.0,0.0
212786,UDP,53294.0,4.0,4.0,132.0,252.0
212790,UDP,192.0,2.0,2.0,74.0,330.0
212791,UDP,168204.0,4.0,2.0,196.0,228.0
212797,UDP,61131.0,4.0,2.0,148.0,330.0
212821,UDP,193928.0,1.0,1.0,40.0,56.0
212825,TCP,6034509.0,5.0,1.0,135.0,46.0
212843,UDP,185.0,2.0,2.0,68.0,280.0
212853,TCP,115510017.0,16.0,14.0,543.0,307.0
212856,TCP,115387914.0,16.0,14.0,1011.0,509.0
212892,UDP,171.0,2.0,2.0,70.0,134.0
212893,UDP,48278.0,4.0,2.0,168.0,208.0
212897,UDP,201.0,2.0,2.0,72.0,282.0
212911,UDP,1117762.0,3.0,3.0,166.0,352.0
212927,UDP,124091.0,1.0,1.0,48.0,154.0
212936,TCP,5019076.0,5.0,1.0,135.0,46.0
212965,TCP,5539790.0,8.0,6.0,371.0,4213.0
212973,UDP,61071.0,4.0,2.0,116.0,136.0
212989,UDP,149.0,2.0,2.0,58.0,90.0
213001,UDP,85963618.0,2.0,2.0,142.0,329.0
213011,TCP,4.0,2.0,0.0,37.0,0.0
213022,TCP,80.0,1.0,1.0,6.0,6.0
213032,TCP,34.0,1.0,1.0,6.0,6.0
213040,TCP,25.0,1.0,1.0,6.0,6.0
213042,TCP,26.0,1.0,1.0,6.0,6.0
213056,TCP,22.0,1.0,1.0,6.0,6.0
213068,TCP,3.0,2.0,0.0,31.0,0.0
213084,TCP,24712.0,1.0,1.0,0.0,0.0
213101,TCP,187.0,1.0,1.0,0.0,0.0
213110,UDP,257.0,2.0,2.0,78.0,152.0
213117,UDP,156.0,2.0,2.0,82.0,114.0
213122,TCP,4.0,2.0,0.0,31.0,0.0
213147,TCP,63.0,1.0,1.0,0.0,0.0
213151,TCP,3.0,2.0,0.0,12.0,0.0
213160,TCP,50.0,1.0,1.0,0.0,0.0
213175,UDP,219.0,2.0,2.0,100.0,214.0
213177,TCP,121.0,2.0,0.0,12.0,0.0
213182,UDP,31270.0,2.0,2.0,84.0,274.0
213201,TCP,90599675.0,15.0,14.0,4920.0,900.0
213210,UDP,77814.0,1.0,1.0,65.0,158.0
213234,TCP,48.0,2.0,0.0,53.0,0.0
213237,TCP,150.0,2.0,0.0,12.0,0.0
213239,TCP,64091586.0,2.0,0.0,74.0,0.0
213241,TCP,45.0,1.0,1.0,6.0,6.0
213253,TCP,63413170.0,7.0,2.0,187.0,92.0
213266,TCP,5212179.0,5.0,2.0,135.0,52.0
213273,UDP,205.0,2.0,2.0,72.0,104.0
213275,TCP,5235562.0,32.0,39.0,1422.0,77730.0
213277,TCP,338.0,3.0,0.0,43.0,0.0
213278,TCP,232.0,2.0,0.0,12.0,0.0
213279,UDP,76292.0,2.0,2.0,66.0,234.0
213282,UDP,189.0,2.0,2.0,66.0,176.0
213289,TCP,686.0,3.0,0.0,43.0,0.0
213292,TCP,9430672.0,31.0,43.0,999.0,63690.0
213300,TCP,115385028.0,37.0,37.0,1191.0,43464.0
213307,TCP,6136736.0,5.0,1.0,135.0,46.0
213310,TCP,5122547.0,5.0,1.0,135.0,46.0
213314,TCP,5125240.0,5.0,1.0,135.0,46.0
213339,TCP,64089707.0,2.0,0.0,12.0,0.0
213343,TCP,64089714.0,2.0,0.0,0.0,0.0
213360,TCP,5108434.0,5.0,1.0,135.0,46.0
213375,TCP,59.0,1.0,1.0,6.0,6.0
213388,TCP,3.0,2.0,0.0,12.0,0.0
213389,TCP,238.0,2.0,0.0,12.0,0.0
213411,UDP,30990.0,2.0,2.0,86.0,192.0
213412,UDP,129.0,2.0,2.0,72.0,104.0
213415,TCP,115310358.0,31.0,23.0,4410.0,7966.0
213416,TCP,115889531.0,16.0,14.0,417.0,433.0
213434,UDP,79070.0,2.0,2.0,70.0,180.0
213441,UDP,60157.0,1.0,1.0,49.0,129.0
213464,UDP,194.0,2.0,2.0,136.0,392.0
213495,TCP,61134512.0,15.0,14.0,2112.0,4733.0
213496,TCP,5686852.0,8.0,4.0,372.0,3118.0
213503,TCP,67474037.0,12.0,9.0,1112.0,515.0
213505,UDP,28433829.0,2.0,2.0,96.0,196.0
213508,UDP,79918.0,1.0,1.0,48.0,145.0
213515,TCP,704009.0,10.0,9.0,703.0,3950.0
213526,UDP,144.0,2.0,2.0,102.0,158.0
213545,TCP,17413738.0,13.0,14.0,1587.0,5104.0
213547,TCP,118812954.0,16.0,12.0,1905.0,5119.0
213555,TCP,62084206.0,19.0,19.0,2690.0,8339.0
213557,TCP,115829601.0,16.0,14.0,508.0,1779.0
213563,TCP,118295056.0,19.0,22.0,1559.0,5407.0
213568,UDP,31752.0,2.0,2.0,144.0,308.0
213578,UDP,137.0,2.0,2.0,78.0,110.0
213579,UDP,193.0,2.0,2.0,82.0,114.0
213583,UDP,99950771.0,2.0,2.0,100.0,180.0
213585,UDP,30436.0,1.0,1.0,50.0,66.0
213595,UDP,96719967.0,2.0,2.0,103.0,228.0
213604,UDP,53964.0,2.0,2.0,78.0,194.0
213606,UDP,50756.0,2.0,2.0,64.0,120.0
213608,UDP,165.0,2.0,2.0,126.0,190.0
213610,UDP,50086.0,2.0,2.0,82.0,138.0
213633,UDP,181.0,2.0,2.0,76.0,332.0
213634,TCP,112164908.0,14.0,14.0,936.0,978.0
213638,TCP,112169676.0,14.0,13.0,935.0,1239.0
213644,UDP,30924.0,1.0,1.0,57.0,118.0
213646,UDP,47451.0,1.0,1.0,49.0,91.0
213664,UDP,178.0,2.0,2.0,134.0,166.0
213667,UDP,61593.0,2.0,2.0,72.0,540.0
213668,UDP,92632.0,4.0,4.0,168.0,408.0
213684,TCP,47633.0,3.0,4.0,437.0,872.0
213693,UDP,149.0,2.0,2.0,82.0,236.0
213700,UDP,192.0,2.0,2.0,136.0,392.0
213711,UDP,685.0,1.0,1.0,53.0,113.0
213746,TCP,94211.0,3.0,2.0,426.0,656.0
213759,TCP,5635689.0,3.0,1.0,12.0,0.0
213807,TCP,4.0,3.0,0.0,18.0,0.0
213808,TCP,4.0,3.0,0.0,18.0,0.0
213822,TCP,227.0,2.0,0.0,12.0,0.0
213824,UDP,200.0,2.0,2.0,76.0,332.0
213825,UDP,48047.0,2.0,2.0,140.0,304.0
213828,TCP,60440861.0,14.0,13.0,693.0,5288.0
213830,TCP,47146.0,3.0,4.0,436.0,872.0
213833,TCP,6976.0,2.0,0.0,12.0,0.0
213844,TCP,64.0,1.0,1.0,6.0,6.0
213846,TCP,53.0,1.0,1.0,0.0,0.0
213870,TCP,42.0,1.0,1.0,0.0,0.0
213885,UDP,241.0,2.0,2.0,78.0,288.0
213904,TCP,165.0,1.0,1.0,6.0,6.0
213919,UDP,63026077.0,2.0,2.0,96.0,96.0
213946,TCP,27.0,1.0,1.0,6.0,6.0
213963,TCP,65255641.0,2459.0,5633.0,74682.0,10587119.0
213965,TCP,117177437.0,100.0,177.0,1057.0,242081.0
213969,UDP,199.0,2.0,2.0,84.0,204.0
213970,UDP,191.0,2.0,2.0,76.0,180.0
213987,UDP,109934575.0,2.0,2.0,130.0,365.0
214019,TCP,115348562.0,16.0,14.0,435.0,746.0
214020,TCP,5873885.0,3.0,1.0,0.0,0.0
214057,TCP,4021527.0,5.0,1.0,135.0,46.0
214066,UDP,202.0,2.0,2.0,62.0,222.0
214104,TCP,513174.0,2.0,0.0,0.0,0.0
214110,UDP,31526.0,2.0,2.0,62.0,158.0
214114,UDP,63771763.0,2.0,2.0,93.0,239.0
214125,UDP,220.0,2.0,2.0,82.0,254.0
214132,TCP,117987048.0,12.0,9.0,1400.0,984.0
214134,TCP,2149.0,2.0,0.0,0.0,0.0
214141,TCP,44101.0,4.0,1.0,517.0,0.0
214142,UDP,54268.0,2.0,2.0,78.0,274.0
214151,UDP,195.0,2.0,2.0,62.0,186.0
214152,UDP,69239.0,1.0,1.0,55.0,183.0
214158,TCP,5589.0,3.0,1.0,137.0,6.0
214177,TCP,50.0,1.0,1.0,0.0,0.0
214179,TCP,80.0,1.0,1.0,0.0,0.0
214210,UDP,172.0,2.0,2.0,46.0,46.0
214231,TCP,22.0,1.0,1.0,6.0,6.0
214237,TCP,3.0,1.0,1.0,6.0,6.0
214241,TCP,12762908.0,3.0,2.0,0.0,0.0
214245,TCP,20.0,1.0,1.0,6.0,6.0
214254,TCP,37911.0,1.0,1.0,6.0,6.0
214261,TCP,40388.0,1.0,1.0,6.0,6.0
214262,TCP,38420.0,1.0,1.0,6.0,6.0
214263,TCP,38508.0,1.0,1.0,6.0,6.0
214291,UDP,30550.0,4.0,2.0,136.0,248.0
214299,UDP,30806.0,2.0,2.0,84.0,198.0
214312,TCP,117554677.0,29.0,24.0,4178.0,8297.0
214314,TCP,116680963.0,19.0,16.0,1573.0,852.0
214315,TCP,116680818.0,19.0,16.0,1566.0,853.0
214316,TCP,117552811.0,21.0,17.0,1538.0,969.0
214326,UDP,198.0,2.0,2.0,66.0,180.0
214331,UDP,30899.0,4.0,2.0,144.0,328.0
214335,UDP,61033.0,4.0,2.0,124.0,368.0
214356,UDP,44314102.0,2.0,2.0,94.0,223.0
214361,UDP,30137.0,1.0,1.0,51.0,67.0
214363,UDP,30323.0,1.0,1.0,50.0,78.0
214364,UDP,93891.0,1.0,1.0,79.0,127.0
214371,UDP,234.0,2.0,2.0,64.0,532.0
214379,UDP,182.0,2.0,2.0,64.0,248.0
214406,UDP,183.0,2.0,2.0,82.0,114.0
214422,UDP,259.0,2.0,2.0,76.0,172.0
214425,UDP,157.0,2.0,2.0,90.0,122.0
214439,TCP,115823891.0,16.0,14.0,667.0,610.0
214450,TCP,5033961.0,6.0,3.0,611.0,162.0
214462,TCP,5720433.0,3.0,1.0,12.0,0.0
214485,UDP,47920892.0,10.0,6.0,310.0,470.0
214493,UDP,150.0,2.0,2.0,90.0,122.0
214504,UDP,30901.0,1.0,1.0,56.0,72.0
214522,UDP,153.0,2.0,2.0,82.0,114.0
214524,UDP,30813.0,4.0,2.0,144.0,200.0
214531,UDP,298.0,2.0,2.0,64.0,248.0
214543,TCP,116708936.0,19.0,16.0,1624.0,858.0
214558,TCP,5571004.0,3.0,1.0,12.0,0.0
214569,TCP,115918394.0,16.0,14.0,717.0,289.0
214571,TCP,726111.0,8.0,11.0,1023.0,5389.0
214575,UDP,31157.0,4.0,2.0,128.0,532.0
214576,UDP,156.0,2.0,2.0,62.0,94.0
214592,UDP,31336.0,1.0,1.0,55.0,111.0
214596,UDP,30558.0,1.0,1.0,40.0,72.0
214601,UDP,160.0,2.0,2.0,80.0,112.0
214631,TCP,648562.0,9.0,9.0,703.0,3492.0
214673,UDP,151.0,2.0,2.0,78.0,110.0
214683,TCP,115848013.0,16.0,14.0,1007.0,507.0
214688,UDP,157.0,2.0,2.0,80.0,112.0
214703,UDP,63552.0,4.0,4.0,152.0,344.0
214718,UDP,177.0,2.0,2.0,78.0,110.0
214745,UDP,39641336.0,2.0,2.0,93.0,109.0
214750,UDP,38771320.0,2.0,2.0,98.0,175.0
214756,UDP,31395.0,1.0,1.0,47.0,79.0
214768,UDP,197.0,2.0,2.0,66.0,180.0
214770,UDP,255.0,2.0,2.0,78.0,180.0
214794,UDP,160.0,2.0,2.0,70.0,102.0
214814,UDP,30887.0,4.0,2.0,196.0,130.0
214817,UDP,163.0,2.0,2.0,90.0,234.0
214822,UDP,182.0,2.0,2.0,90.0,122.0
214827,UDP,119201338.0,6.0,4.0,254.0,404.0
214840,UDP,39026.0,4.0,2.0,296.0,180.0
214893,UDP,31014.0,4.0,2.0,136.0,280.0
214894,UDP,169.0,2.0,2.0,78.0,180.0
214914,UDP,201.0,2.0,2.0,78.0,180.0
214921,UDP,31099.0,4.0,2.0,160.0,144.0
214932,UDP,247.0,2.0,2.0,64.0,120.0
214935,UDP,30593.0,1.0,1.0,50.0,156.0
214953,TCP,29.0,1.0,1.0,6.0,6.0
214959,TCP,17.0,4.0,0.0,259.0,0.0
214970,UDP,30593.0,1.0,1.0,51.0,67.0
214976,TCP,219.0,3.0,0.0,43.0,0.0
214978,TCP,4.0,3.0,0.0,43.0,0.0
215022,TCP,114777474.0,15.0,14.0,2624.0,987.0
215031,TCP,34.0,2.0,0.0,12.0,0.0
215033,TCP,26.0,2.0,0.0,12.0,0.0
215038,TCP,80.0,2.0,0.0,12.0,0.0
215042,TCP,10323.0,4.0,0.0,31.0,0.0
215049,TCP,256.0,4.0,0.0,46.0,0.0
215051,TCP,4.0,2.0,0.0,0.0,0.0
215063,TCP,4.0,2.0,0.0,0.0,0.0
215064,TCP,87.0,2.0,0.0,12.0,0.0
215097,TCP,116852853.0,18.0,17.0,959.0,4653.0
215108,TCP,38045.0,2.0,1.0,12.0,6.0
215110,TCP,256.0,3.0,1.0,101.0,6.0
215117,UDP,206.0,2.0,2.0,104.0,264.0
215121,TCP,115250283.0,20.0,19.0,1007.0,4870.0
215127,UDP,53725394.0,2.0,2.0,96.0,200.0
215128,UDP,60886.0,1.0,1.0,45.0,136.0
215135,TCP,5068896.0,6.0,4.0,611.0,168.0
215142,UDP,31088.0,4.0,2.0,172.0,198.0
215177,UDP,257.0,2.0,2.0,56.0,184.0
215195,UDP,23491.0,1.0,1.0,55.0,71.0
215199,TCP,1000387.0,2.0,0.0,12.0,0.0
215204,UDP,231.0,2.0,2.0,88.0,200.0
215205,TCP,5667137.0,7.0,5.0,363.0,165.0
215207,UDP,37815.0,2.0,2.0,58.0,178.0
215211,UDP,99804.0,2.0,2.0,88.0,120.0
215242,TCP,119175008.0,57.0,83.0,5935.0,77184.0
215248,UDP,99893860.0,2.0,2.0,95.0,195.0
215249,UDP,31345.0,1.0,1.0,44.0,129.0
215255,UDP,163.0,2.0,2.0,96.0,180.0
215263,TCP,115961030.0,26.0,25.0,779.0,18021.0
215264,TCP,5978984.0,9.0,7.0,379.0,4801.0
215266,TCP,30016351.0,12.0,11.0,1766.0,7867.0
215277,UDP,935790.0,2.0,2.0,68.0,152.0
215284,TCP,3.0,2.0,0.0,0.0,0.0
215291,UDP,158.0,2.0,2.0,64.0,96.0
215295,TCP,43765.0,1.0,1.0,0.0,0.0
215304,TCP,3.0,2.0,0.0,0.0,0.0
215308,TCP,3.0,1.0,1.0,0.0,0.0
215313,TCP,741401.0,9.0,13.0,883.0,6184.0
215317,TCP,3.0,2.0,0.0,12.0,0.0
215318,TCP,3.0,2.0,0.0,12.0,0.0
215342,UDP,48521.0,4.0,2.0,160.0,202.0
215373,UDP,319932.0,4.0,2.0,108.0,222.0
215392,TCP,10697556.0,117.0,172.0,4402.0,260021.0
215396,UDP,24016.0,1.0,1.0,39.0,90.0
215437,TCP,115773647.0,16.0,14.0,529.0,985.0
215452,UDP,48283.0,1.0,1.0,69.0,151.0
215453,UDP,50214.0,1.0,1.0,53.0,81.0
215459,UDP,199.0,2.0,2.0,132.0,388.0
215467,TCP,5246640.0,9.0,8.0,382.0,6804.0
215470,UDP,51503.0,4.0,2.0,132.0,386.0
215472,UDP,151.0,2.0,2.0,76.0,108.0
215473,UDP,78561.0,4.0,2.0,152.0,200.0
215475,UDP,66489.0,2.0,2.0,86.0,220.0
215481,TCP,110907794.0,30.0,30.0,1976.0,19520.0
215484,UDP,23636.0,2.0,2.0,82.0,226.0
215490,TCP,6292074.0,7.0,4.0,645.0,161.0
215495,TCP,104017.0,9.0,5.0,528.0,3487.0
215501,UDP,23133.0,1.0,1.0,54.0,109.0
215518,TCP,115318009.0,16.0,15.0,516.0,2505.0
215531,UDP,169.0,2.0,2.0,70.0,166.0
215540,TCP,6009728.0,3.0,1.0,0.0,0.0
215545,TCP,42082.0,4.0,1.0,190.0,0.0
215546,TCP,41661.0,4.0,1.0,190.0,0.0
215552,TCP,155747.0,14.0,12.0,797.0,7682.0
215562,TCP,117044277.0,20.0,16.0,1105.0,5285.0
215565,UDP,199898.0,2.0,2.0,62.0,108.0
215583,TCP,17328.0,5.0,2.0,5001.0,12.0
215592,UDP,48490.0,2.0,2.0,74.0,170.0
215595,UDP,96109.0,4.0,2.0,152.0,286.0
215603,UDP,223291.0,4.0,2.0,124.0,236.0
215605,UDP,184.0,2.0,2.0,66.0,98.0
215635,TCP,994682.0,11.0,9.0,589.0,5250.0
215639,TCP,11944641.0,10.0,9.0,1503.0,4018.0
215650,UDP,163.0,2.0,2.0,80.0,112.0
215666,UDP,60121.0,1.0,1.0,44.0,131.0
215672,UDP,76744.0,1.0,1.0,57.0,142.0
215677,UDP,96050.0,1.0,1.0,45.0,196.0
215726,UDP,23797.0,2.0,2.0,72.0,104.0
215734,UDP,155.0,2.0,2.0,90.0,122.0
215747,UDP,191476.0,1.0,1.0,57.0,213.0
215757,UDP,586.0,1.0,1.0,43.0,80.0
215792,TCP,5796449.0,3.0,1.0,12.0,0.0
215811,UDP,24043.0,2.0,2.0,84.0,282.0
215814,UDP,171.0,2.0,2.0,68.0,158.0
215822,UDP,178.0,2.0,2.0,78.0,180.0
215833,UDP,176860.0,1.0,1.0,48.0,48.0
215837,UDP,48002.0,1.0,1.0,45.0,129.0
215857,UDP,49961.0,2.0,2.0,82.0,218.0
215879,TCP,137895.0,2.0,0.0,12.0,0.0
215889,TCP,65442244.0,16.0,16.0,1053.0,6928.0
215898,TCP,60345399.0,14.0,14.0,1782.0,5411.0
215902,UDP,47778.0,4.0,2.0,136.0,458.0
215907,UDP,196.0,2.0,2.0,90.0,290.0
215911,UDP,198.0,2.0,2.0,100.0,356.0
215915,UDP,164.0,2.0,2.0,68.0,182.0
215919,UDP,212.0,2.0,2.0,78.0,180.0
215923,TCP,257093.0,14.0,15.0,956.0,5997.0
215940,UDP,69228.0,1.0,1.0,50.0,235.0
215960,TCP,116171964.0,20.0,19.0,2345.0,2138.0
215963,TCP,5987540.0,7.0,5.0,611.0,164.0
215967,TCP,119523721.0,26.0,32.0,2137.0,19508.0
215983,UDP,23571.0,1.0,1.0,42.0,123.0
215986,TCP,3.0,2.0,0.0,37.0,0.0
215993,UDP,71489.0,4.0,2.0,144.0,328.0
216001,TCP,5945033.0,9.0,9.0,380.0,3152.0
216009,UDP,48352.0,4.0,2.0,284.0,306.0
216022,UDP,26817.0,1.0,1.0,57.0,121.0
216023,UDP,48243.0,1.0,1.0,58.0,145.0
216025,UDP,125784.0,1.0,1.0,48.0,219.0
216035,TCP,28.0,1.0,1.0,6.0,6.0
216101,UDP,70745.0,4.0,4.0,352.0,688.0
216109,UDP,23551.0,2.0,2.0,66.0,150.0
216132,UDP,23469.0,1.0,1.0,48.0,108.0
216143,UDP,307313.0,1.0,1.0,46.0,46.0
216152,TCP,103.0,1.0,1.0,6.0,6.0
216153,TCP,31.0,1.0,1.0,6.0,6.0
216154,TCP,34.0,1.0,1.0,6.0,6.0
216158,UDP,99670.0,4.0,2.0,164.0,346.0
216171,TCP,5353437.0,8.0,5.0,404.0,3378.0
216183,UDP,207095.0,4.0,2.0,124.0,268.0
216186,UDP,13891271.0,2.0,2.0,104.0,266.0
216205,TCP,5376723.0,6.0,4.0,611.0,168.0
216212,TCP,116958148.0,60.0,64.0,1010.0,104108.0
216258,TCP,226.0,2.0,0.0,12.0,0.0
216264,TCP,3.0,2.0,0.0,37.0,0.0
216270,TCP,4.0,2.0,0.0,37.0,0.0
216273,TCP,3.0,2.0,0.0,37.0,0.0
216285,TCP,251.0,2.0,0.0,12.0,0.0
216298,TCP,236.0,2.0,0.0,12.0,0.0
216308,UDP,167.0,2.0,2.0,80.0,240.0
216309,TCP,432.0,2.0,0.0,12.0,0.0
216341,TCP,142.0,2.0,0.0,12.0,0.0
216354,TCP,119625868.0,43.0,56.0,2102.0,43010.0
216380,UDP,82395.0,2.0,2.0,86.0,118.0
216385,UDP,48289.0,2.0,2.0,92.0,254.0
216397,TCP,117165657.0,20.0,17.0,1395.0,3190.0
216399,TCP,117165268.0,20.0,17.0,1395.0,3190.0
216433,UDP,92447.0,1.0,1.0,47.0,196.0
216435,UDP,151.0,2.0,2.0,64.0,96.0
216450,UDP,92884.0,2.0,2.0,72.0,370.0
216453,UDP,157.0,2.0,2.0,74.0,138.0
216454,UDP,73513.0,2.0,2.0,60.0,264.0
216462,UDP,155.0,2.0,2.0,68.0,158.0
216475,UDP,148.0,2.0,2.0,76.0,164.0
216481,UDP,157.0,2.0,2.0,84.0,204.0
216492,UDP,143.0,2.0,2.0,62.0,118.0
